id,timestamp,date,year,iso_week,species,neighborhood,confidence,has_media,mapLat,mapLng
ZoZcDAkIn9mnPR4kkG0A,2023-07-04T12:30:00.000Z,2023-07-04,2023,2023-W27,Raccoon,Greenwood,100% confident,no,47.694526715189625,-122.3570061226474
oEFtbsSgoqGq5Hqc5Zho,2023-07-10T11:00:00.778Z,2023-07-10,2023,2023-W28,Coyote,Southeast Magnolia,100% confident,no,47.64052771654551,-122.38792024947338
Y5g3mI0s5GvNAXDstkxC,2023-07-11T03:30:00.396Z,2023-07-11,2023,2023-W28,Bobcat,Newport,100% confident,no,47.5430431,-122.1740668
hU4R9XxMTgllyr1bnZUd,2023-07-11T13:45:00.484Z,2023-07-11,2023,2023-W28,Bobcat,Renton,More than 75% confident,no,47.48917835626824,-122.14515731272712
6KofWsvdqFysP3vrnVjN,2023-07-12T04:33:56.217Z,2023-07-12,2023,2023-W28,Raccoon,Meridian Park,100% confident,no,47.74733479815137,-122.34383081038845
xiydjN2fAfGhDmtekJ3j,2023-07-12T01:00:00.025Z,2023-07-12,2023,2023-W28,Coyote,Victory Heights,100% confident,no,47.7016653,-122.3060375
VB1PI8fJLM9tT2XzDZMq,2023-07-08T17:00:00.000Z,2023-07-08,2023,2023-W27,Black Bear,Cle Elum,100% confident,no,47.19830291990942,-121.01449096240657
VOcXnLIFQQ4jsHWRCCTP,2023-07-12T18:45:00.268Z,2023-07-12,2023,2023-W28,Black Bear,Olde Town,100% confident,no,47.52689154367033,-122.03281952854849
pxa1GEf1PlngLNTv3QJY,2023-07-12T18:45:00.174Z,2023-07-12,2023,2023-W28,Black Bear,Olde Town,More than 75% confident,no,47.53214728096694,-122.02744773834297
v6GVaXBvo3THlH6jJaqn,2023-06-22T03:15:00.000Z,2023-06-22,2023,2023-W25,Bobcat,Kenmore,100% confident,yes,47.77520611608762,-122.23012717572658
tlQNEhvAmcwlDZiyAs3h,2023-07-13T01:52:09.111Z,2023-07-13,2023,2023-W28,Raccoon,Lakewood,100% confident,no,47.16850274041141,-122.57211662688775
MPsbyrmuvmarctyz9rhY,2023-07-13T08:45:00.101Z,2023-07-13,2023,2023-W28,Raccoon,Lawton Park,100% confident,yes,47.66994849238981,-122.40808907523092
40MA88vo8yKI6NW8adN3,2023-07-13T05:30:00.000Z,2023-07-13,2023,2023-W28,Coyote,Lawton Park,100% confident,yes,47.6699500881752,-122.40806321214251
EN4SP9YRwUJtxZyapkE9,2023-07-13T12:13:45.811Z,2023-07-13,2023,2023-W28,Coyote,Haller Lake,100% confident,no,47.723342354689294,-122.32813791308314
fLOtVZONmpgOYi4W9NCz,2023-07-13T11:45:00.517Z,2023-07-13,2023,2023-W28,Black Bear,Sycamore,About 75% confident,no,47.5139035,-122.0316269
3DVWnN7tdE77DJSRbHkv,2023-07-13T08:15:00.850Z,2023-07-13,2023,2023-W28,Coyote,Sycamore,More than 75% confident,no,47.512133277825455,-122.03069915246726
qQ9RhwDY5tkaOqS0O7RC,2023-07-10T18:30:00.000Z,2023-07-10,2023,2023-W28,Black Bear,Sycamore,More than 75% confident,no,47.5138976,-122.0316336
d7JWR0eOw3R6TFxMayTs,2023-07-08T14:15:00.000Z,2023-07-08,2023,2023-W27,Bobcat,Lake Hills,100% confident,no,47.599192099146705,-122.13760663016626
32XaxTIhpXEDatDwO1BA,2023-07-14T04:15:00.793Z,2023-07-14,2023,2023-W28,Coyote,Bryant,100% confident,no,47.66570274807765,-122.2839515286035
6XbNwDvKTDeORTAKIQrX,2023-07-14T07:15:00.086Z,2023-07-14,2023,2023-W28,Coyote,Lawton Park,100% confident,no,47.64787351602811,-122.3982196850381
Tt39LFWCBaR7utWAhVjr,2023-07-14T13:51:25.563Z,2023-07-14,2023,2023-W28,Raccoon,Lakewood,100% confident,no,47.16848588632956,-122.57226676743636
FxvBkNxpJmRsP4ptNXJU,2023-07-14T16:00:00.572Z,2023-07-14,2023,2023-W28,Black Bear,Bear Creek,100% confident,no,47.68132821450294,-122.10439852664365
IX4BGX2EoNIRgj9lNKpN,2023-07-14T16:15:00.000Z,2023-07-14,2023,2023-W28,Black Bear,Bear Creek,100% confident,no,47.68083158536433,-122.10353132390753
309UWt37yCiiq2pvp5kC,2023-07-10T05:15:00.000Z,2023-07-10,2023,2023-W28,Cougar/Mountain Lion,Sequim,100% confident,yes,48.03574576718429,-122.99944379841408
eFS6OHBc5fz7OmA92iPz,2023-07-15T02:30:00.000Z,2023-07-15,2023,2023-W28,Coyote,Broadmoor,100% confident,no,47.636747050193854,-122.29936647674857
shri5myAHS6diZ1QggmG,2023-07-08T05:30:00.000Z,2023-07-08,2023,2023-W27,Coyote,North Beacon Hill,100% confident,no,47.56869116341613,-122.31020174989203
dVzD5zA9NxMqGjTVVJg3,2023-06-23T02:45:00.000Z,2023-06-23,2023,2023-W25,River Otter,Downtown Gig Harbor,100% confident,no,47.32737135561433,-122.57584676881595
5pgyXJWRkmZdx78EE4e0,2023-07-15T11:00:00.768Z,2023-07-15,2023,2023-W28,River Otter,Lawton Park,100% confident,yes,47.669934515376696,-122.40807288957285
xGtrufE7qwUuhqMRxOUx,2023-07-13T03:30:00.000Z,2023-07-13,2023,2023-W28,Raccoon,Capitol Hill,100% confident,no,47.62646180388063,-122.30872925811434
3o6z9Web8U13q1tckjYw,2023-07-16T15:00:00.284Z,2023-07-16,2023,2023-W28,Coyote,Woodway Park,100% confident,no,47.80300501332229,-122.3874290079076
EYpHzk99UqbrgBrH6xue,2023-07-16T12:45:00.839Z,2023-07-16,2023,2023-W28,Bobcat,Idylwood,100% confident,no,47.631463523799795,-122.10316487037817
bohZsejSaTHNTFseeVyF,2023-07-17T06:15:00.071Z,2023-07-17,2023,2023-W29,Raccoon,Madison Park,100% confident,no,47.631564280579084,-122.28425192269913
tWfT42LI1rKzR7DbrWHZ,2023-07-10T05:30:00.000Z,2023-07-10,2023,2023-W28,Opossum,Ridgecrest,100% confident,no,47.7512519169579,-122.32042057139364
HLsBYqLgx3KhLYAwrI5A,2023-07-17T07:30:00.726Z,2023-07-17,2023,2023-W29,Bobcat,Kenmore,More than 75% confident,no,47.76155336983646,-122.23004550706611
nEVJpTzMS6TsQnN5ZELe,2023-07-17T09:45:00.794Z,2023-07-17,2023,2023-W29,Coyote,Kenmore,100% confident,no,47.761574113255506,-122.2300321635874
ZlYTE1nMv52VhpCtyjzV,2023-07-16T08:15:00.000Z,2023-07-16,2023,2023-W28,Raccoon,Kenmore,100% confident,no,47.76155787792132,-122.22996660817921
nIIsbr76z89eFrIx72aT,2023-07-16T05:30:00.000Z,2023-07-16,2023,2023-W28,Raccoon,Kenmore,100% confident,no,47.76156987043686,-122.22999338916838
8pAmaIO0vfdyMdYlOjFN,2023-06-22T12:45:00.000Z,2023-06-22,2023,2023-W25,Coyote,Montlake,100% confident,no,47.63517706136457,-122.30068362337681
o7EwYTG1JOqeB0ojihGZ,2023-07-18T03:05:37.119Z,2023-07-18,2023,2023-W29,Raccoon,Riverside,100% confident,yes,47.9904834,-122.1995133
NnpHdnEKnvlUczeV0J3M,2023-07-16T22:00:00.000Z,2023-07-16,2023,2023-W28,Black Bear,Sammamish,100% confident,no,47.61871212514024,-122.03961458209926
dEE0BtJxsaGhGxn3KpLL,2023-06-17T19:00:00.000Z,2023-06-17,2023,2023-W24,Black Bear,Redmond,100% confident,no,47.6951909568601,-122.07099754361946
9LmHo24pfN24XZJR9oc0,2023-07-12T18:30:00.000Z,2023-07-12,2023,2023-W28,Black Bear,Redmond,100% confident,yes,47.651245694342755,-122.03206827096786
PR0zhg9dJhutwiYwlTO8,2023-04-05T06:30:00.000Z,2023-04-05,2023,2023-W14,Red Fox,Alki,About 75% confident,no,47.56294602183581,-122.40601205304813
aCBCUVURZ5dT9jQDX9rC,2023-07-18T14:45:00.995Z,2023-07-18,2023,2023-W29,Other/Unknown,Highlands,More than 75% confident,no,47.69538619607897,-122.1881061973869
f23CA6O5uacnljKqSwOB,2023-07-17T08:30:00.000Z,2023-07-17,2023,2023-W29,Coyote,Lawton Park,100% confident,no,47.66624680715756,-122.40802815088176
T76rlb9h8hOti6n3n3ia,2023-07-17T11:30:00.000Z,2023-07-17,2023,2023-W29,Raccoon,Lawton Park,100% confident,no,47.66625699863451,-122.40809443243057
ZUbvB8Rz6MUdRUulpeU5,2023-07-19T03:30:00.432Z,2023-07-19,2023,2023-W29,Coyote,Capitol Hill,100% confident,no,47.627773754115765,-122.29601239522674
jqmekLhJm7cQhoFdG0NE,2023-07-18T22:00:00.723Z,2023-07-18,2023,2023-W29,Raccoon,Whittier Heights,100% confident,yes,47.68838632720198,-122.37210427519545
6P7uCFyBJI6YkK7wkjS8,2023-07-19T05:00:00.837Z,2023-07-19,2023,2023-W29,Coyote,Whittier Heights,More than 75% confident,no,47.682577208612514,-122.3679278364682
9KO4cBA6n855JzofARMy,2023-07-18T14:30:00.168Z,2023-07-18,2023,2023-W29,Raccoon,Wedgewood,100% confident,no,47.69650908356311,-122.28595713615685
GuoOYejORoUcOTdG261w,2023-07-19T06:06:03.043Z,2023-07-19,2023,2023-W29,Coyote,West Queen Anne,About 75% confident,no,47.630180670345894,-122.36497941740609
w1rZOZhiXMLvswJrJhTR,2023-07-16T20:00:00.000Z,2023-07-16,2023,2023-W28,Black Bear,Sammamish,100% confident,yes,47.616930934228705,-122.0389696198084
cHkyhIZjlItgmzbVmOzy,2023-07-19T16:15:00.330Z,2023-07-19,2023,2023-W29,Coyote,Wedgewood,100% confident,no,47.69166061313814,-122.28524245289793
VDRclfSe0GlkcKkYoAVP,2023-07-19T17:00:00.389Z,2023-07-19,2023,2023-W29,Coyote,Redmond,100% confident,yes,47.65913087280404,-122.02446834586635
smzk9G4vhzvGZyWpio6b,2023-07-14T14:00:00.000Z,2023-07-14,2023,2023-W28,Black Bear,Redmond,100% confident,yes,47.65902173665825,-122.0240145107249
iaOYUEXaLhNhbvz3S1vt,2023-06-10T14:00:00.000Z,2023-06-10,2023,2023-W23,Bobcat,North Creek,100% confident,no,47.778838,-122.170425
pWqgi6KvfwUUkE8z2Mbu,2023-07-20T01:56:53.988Z,2023-07-20,2023,2023-W29,Coyote,Sunset Hill,100% confident,no,47.67924675235014,-122.39541741898246
nXI4rlnWpy66G8qlY73z,2023-07-20T01:45:00.158Z,2023-07-20,2023,2023-W29,Black Bear,Renton,100% confident,no,47.447520312920176,-122.11005977595335
nzaV1d4qb93Sne8UfAwf,2023-07-20T02:28:18.997Z,2023-07-20,2023,2023-W29,Coyote,Capitol Hill,100% confident,no,47.62874087123541,-122.29814484256087
xnfjqHjIlvWTFdqcyweE,2023-07-20T00:30:00.916Z,2023-07-20,2023,2023-W29,Black Bear,Renton,100% confident,no,47.44778084052484,-122.11011407417732
isw6JkKZML8C2A1UgbnA,2023-07-20T04:59:53.072Z,2023-07-20,2023,2023-W29,Coyote,Haller Lake,100% confident,yes,47.72966381807311,-122.32598310908895
ChayIvPEG50eAF7trnNj,2023-07-19T21:00:00.782Z,2023-07-19,2023,2023-W29,Bobcat,Bear Creek,About 75% confident,no,47.68883858644551,-122.09219304162673
QJ5QfB97QwvSUcprapBc,2023-07-20T11:30:00.179Z,2023-07-20,2023,2023-W29,Coyote,Loyal Heights,About 75% confident,no,47.68425405524437,-122.38362057314089
wFkoO9XpNRid6ZGfci2c,2023-07-20T06:15:00.000Z,2023-07-20,2023,2023-W29,Coyote,Seattle,100% confident,no,47.60766075898238,-122.37626365625215
X9HuMShHNqjWZ2Ltqdlf,2023-07-21T02:01:29.896Z,2023-07-21,2023,2023-W29,Coyote,Broadmoor,100% confident,no,47.634310009128924,-122.29898244200793
QpbKVrDxMs5cdeyemQ7b,2023-07-20T02:16:45.000Z,2023-07-20,2023,2023-W29,Coyote,Tumwater,100% confident,no,46.9990774,-122.9248335
0PJl73WMfT4qpuNCnklY,2023-07-21T03:45:00.289Z,2023-07-21,2023,2023-W29,Cougar/Mountain Lion,Monroe,100% confident,no,47.797700624681795,-122.01394919261332
iiAbKA77xsugRP0h51qr,2023-07-21T02:30:00.333Z,2023-07-21,2023,2023-W29,River Otter,North Creek,100% confident,yes,47.77178653042088,-122.18186784356703
wFZqzoThjbq0SsyvxaNM,2023-07-21T13:00:00.151Z,2023-07-21,2023,2023-W29,Black Bear,Honey Creek Ridge,100% confident,yes,47.513181,-122.173354
FkWYdg6mE1Rs4SZWk5Oa,2023-07-21T03:45:00.000Z,2023-07-21,2023,2023-W29,Coyote,Monroe,100% confident,no,47.79745063164563,-122.01340701182573
fjwJaTkdrWAdhXBQN4Oi,2023-06-11T00:00:00.000Z,2023-06-11,2023,2023-W23,Cougar/Mountain Lion,Monroe,100% confident,yes,47.79924205492159,-122.01725117034016
BtIPRTuz4FDTwkj8psUZ,2023-06-05T22:00:00.000Z,2023-06-05,2023,2023-W23,Cougar/Mountain Lion,Monroe,100% confident,no,47.800284658492444,-122.01664797138835
onGSQwkJL4Sl6LDl4klg,2023-07-21T00:15:00.000Z,2023-07-21,2023,2023-W29,Coyote,Capitol Hill,100% confident,no,47.63488885818796,-122.3065157902995
wrhr1IxNkUpDN5ObKMFw,2023-07-21T20:00:00.168Z,2023-07-21,2023,2023-W29,Black Bear,Silver Lake,100% confident,no,47.8901194,-122.1865494
6K4alxaZ3I9p7o1My2Nd,2023-07-13T22:00:00.000Z,2023-07-13,2023,2023-W28,Coyote,Edmonds,100% confident,yes,47.8183424,-122.3458816
Kokr7pXrJh1hVYpqBwA3,2023-07-22T04:02:14.283Z,2023-07-22,2023,2023-W29,Raccoon,Riverside,100% confident,no,47.9904693,-122.1995203
27Zjh5ZyK22PxNdciaqy,2023-07-21T14:30:00.000Z,2023-07-21,2023,2023-W29,Coyote,Lawton Park,100% confident,no,47.65558643056971,-122.39408975589328
DSmEcmHeuq47KGGRZkY1,2023-07-14T04:30:00.000Z,2023-07-14,2023,2023-W28,Coyote,Lawton Park,100% confident,no,47.65529741601762,-122.39472506401216
plh8FYrSFPuDut2emidZ,2023-07-21T14:30:00.000Z,2023-07-21,2023,2023-W29,Coyote,Lawton Park,100% confident,no,47.65534244775867,-122.39419225552831
YXTU3CZqJBhkFBTvm4YU,2023-07-22T01:00:00.000Z,2023-07-22,2023,2023-W29,Raccoon,Lawton Park,100% confident,no,47.65337760674919,-122.39294956850563
77BtoMV4WLNCveldfXWQ,2023-07-22T16:00:00.798Z,2023-07-22,2023,2023-W29,Coyote,Broadmoor,100% confident,yes,47.632029945864446,-122.29606635612504
BY2RCJ18cZbd4sjX5pmw,2023-07-23T13:45:00.665Z,2023-07-23,2023,2023-W29,Coyote,Lawton Park,100% confident,no,47.65989553563736,-122.39979549645363
CZq8Fe1rWznePtZ20ogm,2023-07-21T04:00:00.000Z,2023-07-21,2023,2023-W29,Raccoon,Phinney Ridge,100% confident,no,47.668733,-122.354291
0h4ltuJYUYdxHoBAN3vi,2023-07-23T20:50:04.710Z,2023-07-23,2023,2023-W29,Raccoon,Rainier Beach,100% confident,no,47.507570360815805,-122.25129417381328
D63uvyqgpuBTDW870n8N,2023-07-23T18:30:00.004Z,2023-07-23,2023,2023-W29,River Otter,West Bellevue,100% confident,no,47.600851207709866,-122.18273628426368
FvMzF79Y5fzMS3N5Rtk3,2023-07-24T03:38:20.238Z,2023-07-24,2023,2023-W30,Black Bear,Cougar Mountain,100% confident,no,47.5414452475606,-122.13123089284142
ToUkImPsuESW6uj5issY,2023-07-23T11:00:00.340Z,2023-07-23,2023,2023-W29,Cougar/Mountain Lion,Port Orchard,More than 75% confident,no,47.54343279242653,-122.50364005753033
6nTAWrVni78ORvpkLHT1,2023-07-23T15:45:00.000Z,2023-07-23,2023,2023-W29,Black Bear,Woodinville,100% confident,no,47.752621829342644,-122.09487278559584
aDWfSFAWzlQtDs7ia64J,2023-07-25T02:35:46.250Z,2023-07-25,2023,2023-W30,River Otter,Redmond,About 50% confident,no,47.640523,-122.0345918
Pk7cKswSVPKUB6b8rwSw,2023-07-25T02:59:14.032Z,2023-07-25,2023,2023-W30,Coyote,Chase Lake,About 75% confident,no,47.80481499874443,-122.34776567064182
PAX5l0ZMPtMI6uAG9mgj,2023-07-26T11:45:00.503Z,2023-07-26,2023,2023-W30,Coyote,Westhill,100% confident,no,47.75848836145494,-122.21800970780174
VFJFt9A6UUcKqpML07cq,2023-07-26T09:00:00.363Z,2023-07-26,2023,2023-W30,Coyote,Loyal Heights,100% confident,no,47.68642408329572,-122.37787343205434
o0OIoTvSCROT79NtzsmG,2023-07-26T20:15:00.177Z,2023-07-26,2023,2023-W30,Coyote,Olde Town,More than 75% confident,no,47.52487863142974,-122.03263509800155
HCo5BsedH50zXp0DRDeI,2023-07-27T04:43:57.998Z,2023-07-27,2023,2023-W30,Raccoon,Glendale,100% confident,no,47.50704512242243,-122.30245565141375
dT7hrYa7sRhHjV0Wgexi,2023-06-24T23:15:00.000Z,2023-06-24,2023,2023-W25,Black Bear,Lowell,100% confident,no,47.9467874,-122.1965129
edbSTS2qfcQuKaX4se7I,2023-07-27T06:32:49.813Z,2023-07-27,2023,2023-W30,Coyote,North Beach,100% confident,no,47.69302994039698,-122.38614549574459
UAsV0mUnPiBmKezO4Ajv,2023-07-27T12:30:00.831Z,2023-07-27,2023,2023-W30,Bobcat,Lake Forest Park,More than 75% confident,no,47.77374979845325,-122.27269492070951
wPk5fbw1mdd2THkxtqwl,2023-07-26T21:00:00.000Z,2023-07-26,2023,2023-W30,Black Bear,Issaquah Highlands,100% confident,no,47.543407557429674,-122.00174249206168
wjh2RYM75sG40EaPY9ei,2023-07-27T05:00:00.000Z,2023-07-27,2023,2023-W30,Coyote,North Queen Anne,100% confident,no,47.642759508064515,-122.37134299193549
84hsqTil59vwev0k73jc,2023-07-27T03:15:00.000Z,2023-07-27,2023,2023-W30,Bobcat,Hazelwood,100% confident,no,47.5377946,-122.1917163
CS9LLdyF4PM16pf7xMrP,2023-07-27T00:45:00.000Z,2023-07-27,2023,2023-W30,River Otter,Manette,About 50% confident,yes,47.57034231661743,-122.61734193115814
qxfg9LdICJzwNBZKcDWx,2023-07-27T20:45:00.355Z,2023-07-27,2023,2023-W30,Bobcat,Country Village,More than 75% confident,no,47.78279715169239,-122.22485934687506
jLoK36uT6hFLoTN84sXS,2023-07-28T00:15:00.609Z,2023-07-28,2023,2023-W30,Raccoon,Meadowbrook,100% confident,no,47.71277464995048,-122.29149315057326
h6qCYYH2gFXbYXu1oAYT,2023-07-28T01:18:25.597Z,2023-07-28,2023,2023-W30,Coyote,Woodway Park,100% confident,no,47.79450018443299,-122.38538771206595
mcx1iZ5Es2wGTwlOYrNo,2023-07-28T02:15:00.543Z,2023-07-28,2023,2023-W30,Cougar/Mountain Lion,Broadmoor,More than 75% confident,no,47.63717106354268,-122.29466728893291
fuCPXk44V7TtCOJ44JXe,2023-07-24T17:18:36.000Z,2023-07-24,2023,2023-W30,Raccoon,Olympic Hills,100% confident,no,47.728938,-122.300742
1j8jnhBCI1Vobqx0qYOA,2023-07-28T16:45:00.037Z,2023-07-28,2023,2023-W30,Coyote,East Queen Anne,More than 75% confident,yes,47.6315828968162,-122.35615155521698
9zfON07O7AW7Z8EOmj7d,2023-07-26T12:30:00.000Z,2023-07-26,2023,2023-W30,Coyote,Olympic Hills,100% confident,yes,47.730206878767945,-122.3003274427756
WPfdGkl1JDe4kmfsDNk9,2023-07-28T16:15:00.372Z,2023-07-28,2023,2023-W30,Coyote,Capitol Hill,100% confident,yes,47.63341984707965,-122.31871575076435
Vk0S9DMjOTzXKSs2qBnD,2023-07-29T04:56:35.354Z,2023-07-29,2023,2023-W30,Coyote,Crown Hill,100% confident,no,47.69947341569403,-122.36836723291105
qFJeHDIcmFZEEr5CRcwX,2023-07-30T04:00:00.868Z,2023-07-30,2023,2023-W30,Coyote,Mid-Beacon Hill,100% confident,no,47.55306522778264,-122.29846218582338
qCyzMUwyh5aHLEfvIsou,2023-07-30T21:45:00.822Z,2023-07-30,2023,2023-W30,Coyote,Broadmoor,100% confident,no,47.63481090497239,-122.2992746063564
qahZiP1Ih6I9Sd6nrELz,2023-07-26T00:30:00.000Z,2023-07-26,2023,2023-W30,Raccoon,Olympic Hills,100% confident,yes,47.72984053548772,-122.31067450402047
k9l7yh6cmbVu0EXwGO2m,2023-08-01T04:00:00.328Z,2023-08-01,2023,2023-W31,Raccoon,Southeast Spring Glen,100% confident,no,47.418672886855944,-122.17782310447217
sC3SrXKb37kng28rKQJq,2023-07-31T14:30:00.501Z,2023-07-31,2023,2023-W31,Bobcat,Maplewood,More than 75% confident,yes,47.47517459449733,-122.20051712803149
gHibrMwVjX2b1A5PT9jI,2023-07-31T13:45:00.000Z,2023-07-31,2023,2023-W31,Raccoon,North Beach,100% confident,yes,47.69932143464993,-122.37932089977227
2bmHssWZSJF5MtlzyeDD,2023-08-01T10:30:00.000Z,2023-08-01,2023,2023-W31,Coyote,Fremont,100% confident,no,47.657928490722924,-122.35700064049968
wD9arPuxX6LhboEw7eUd,2023-08-01T15:30:00.744Z,2023-08-01,2023,2023-W31,Coyote,Briarcliff,100% confident,no,47.648420543900905,-122.40779437610024
hYnIXbJ8Sgdejv21U5oj,2023-07-31T17:29:02.000Z,2023-07-31,2023,2023-W31,Coyote,Broadmoor,100% confident,no,47.637655660246935,-122.29504141428367
HQO3chv4DefP0jNOXhl0,2023-08-02T07:17:02.505Z,2023-08-02,2023,2023-W31,Raccoon,Greenwood,100% confident,no,47.69464897818648,-122.34550814917634
WNAQJgVusrgJT9Pqm1Yf,2023-08-01T00:45:00.000Z,2023-08-01,2023,2023-W31,Black Bear,Woodinville Heights,100% confident,yes,47.75850305772974,-122.14495555972542
CEekS7lZvAVzSLcWa8cC,2023-06-23T12:15:00.000Z,2023-06-23,2023,2023-W25,Coyote,Bryant,100% confident,no,47.67036335510258,-122.28503306574089
r6Si9GhvK6L5ASlLHmRq,2023-07-12T08:30:00.000Z,2023-07-12,2023,2023-W28,Raccoon,Fall City Orchard,100% confident,no,47.5822109,-121.8620423
2Rbmwk8h3olMwANz1b3b,2023-07-12T09:00:00.000Z,2023-07-12,2023,2023-W28,Bobcat,Fall City Orchard,100% confident,no,47.5822109,-121.8620423
q9pO2i2gECmgfWBsKnqw,2023-07-22T06:30:00.000Z,2023-07-22,2023,2023-W29,Bobcat,Fall City Orchard,100% confident,yes,47.5822109,-121.8620423
K1PgmfRzkcjM08kpUTMA,2023-07-26T17:30:00.000Z,2023-07-26,2023,2023-W30,Coyote,Fall City Orchard,100% confident,yes,47.5822109,-121.8620423
s0i4AeBaWDJPoKjoF7UM,2023-08-01T10:30:00.000Z,2023-08-01,2023,2023-W31,Coyote,Fall City Orchard,100% confident,yes,47.5822109,-121.8620423
Ciu1qtHXkD2aBp3sgj6l,2023-07-12T09:00:00.000Z,2023-07-12,2023,2023-W28,Bobcat,Fall City Orchard,100% confident,yes,47.5822109,-121.8620423
DazSs1udko7eTYqje3iV,2023-06-04T17:00:00.000Z,2023-06-04,2023,2023-W22,Black Bear,Fall City Orchard,100% confident,no,47.5822121,-121.8620158
3x3Zszfuxf05XzwiSImN,2023-08-01T19:30:00.000Z,2023-08-01,2023,2023-W31,Bobcat,Canyon Creek,100% confident,yes,47.79724128111053,-122.1768665252306
34lqlruMP0fa6YafNp4g,2023-08-02T07:00:00.000Z,2023-08-02,2023,2023-W31,Coyote,North Beacon Hill,100% confident,no,47.569093019456545,-122.31292148942771
ATPD9uxrAL6eHShbhNw1,2023-08-02T21:11:09.217Z,2023-08-02,2023,2023-W31,Bobcat,Reintree,More than 75% confident,no,47.76175440700905,-122.07168931730632
0Vs1dL5Vaig70yCWHve6,2023-08-02T21:12:31.081Z,2023-08-02,2023,2023-W31,Black Bear,Reintree,100% confident,no,47.76345428871085,-122.06907159677183
o54BQ5EAkdnAHJOhzxCm,2023-07-26T21:45:00.000Z,2023-07-26,2023,2023-W30,Coyote,Broadview,100% confident,no,47.7146932,-122.3657183
AZIkOrnnG1C9i0mLYTXX,2023-08-03T09:10:40.936Z,2023-08-03,2023,2023-W31,Opossum,Loyal Heights,100% confident,no,47.68268421872003,-122.3891971517184
yTAWGSSQaCCKkhtxaUSr,2023-07-28T20:00:00.000Z,2023-07-28,2023,2023-W30,River Otter,Tukwila,More than 75% confident,no,47.47397170260652,-122.25201960239895
UMQY2oAE5jJfyxjUKuzf,2023-08-03T20:00:00.727Z,2023-08-03,2023,2023-W31,River Otter,Tukwila,More than 75% confident,no,47.47621801682496,-122.25311537219812
QFN0ildh8M4UBImVZHb4,2023-08-03T12:30:00.287Z,2023-08-03,2023,2023-W31,Coyote,North College Park,100% confident,yes,47.70191476981583,-122.33194497821012
JM4X5SwD7q6dnwscuMVf,2023-08-04T01:30:00.199Z,2023-08-04,2023,2023-W31,Bobcat,Allview Heights,More than 75% confident,no,47.7861069985008,-122.26071555681801
ivVsuag5NpH8oqClsNSe,2023-08-04T01:15:00.325Z,2023-08-04,2023,2023-W31,Coyote,Broadmoor,100% confident,no,47.63589544834153,-122.29497833716948
vuLCkzTmwxb9Apg1TDWE,2023-08-04T03:37:52.951Z,2023-08-04,2023,2023-W31,Coyote,North College Park,100% confident,no,47.70388994901282,-122.3327831586685
mV5bUlWWtoaylwrbhdHZ,2023-07-31T05:30:00.000Z,2023-07-31,2023,2023-W31,Coyote,Hillwood,100% confident,no,47.77376431288519,-122.35218729430358
rrmhQzilEom2dCLVO3oI,2023-08-04T05:00:00.686Z,2023-08-04,2023,2023-W31,Coyote,Lawton Park,100% confident,no,47.65300810042686,-122.3919954158257
yAwKNIgKzs2CHFVozeEo,2023-08-04T13:43:53.663Z,2023-08-04,2023,2023-W31,Coyote,Broadmoor,100% confident,no,47.632913330881394,-122.29875889391923
fq6q0XHo8Pb5EeOA3ugw,2023-08-02T13:30:00.000Z,2023-08-02,2023,2023-W31,Black Bear,Mount Vernon,100% confident,yes,48.30845234855519,-122.26653412091844
oNdDDwrgPoqiK1crcp6t,2023-07-28T03:00:00.000Z,2023-07-28,2023,2023-W30,Coyote,Kent,100% confident,no,47.4058096,-122.2842927
36xE6KaKZPzW9fhQqQF3,2023-08-05T16:15:00.556Z,2023-08-05,2023,2023-W31,Coyote,Haller Lake,More than 75% confident,yes,47.71275189905492,-122.33679971852706
0y2Hwqjz8V49TEbjWE00,2023-07-27T12:00:00.000Z,2023-07-27,2023,2023-W30,Coyote,Richmond Beach,100% confident,no,47.776112737553206,-122.37530128458928
1fKjGorAnfvZyidS2JFa,2023-08-04T11:15:00.000Z,2023-08-04,2023,2023-W31,Coyote,Richmond Beach,100% confident,no,47.77611903642935,-122.37535560296709
xeehQukbFUMgbQo3LMpn,2023-08-05T21:38:41.085Z,2023-08-05,2023,2023-W31,Coyote,Newcastle,100% confident,no,47.53979623633688,-122.16271690329518
B2q4XVFA4sDncJSlHp49,2023-08-05T22:30:00.601Z,2023-08-05,2023,2023-W31,Coyote,Broadmoor,100% confident,no,47.642161974999084,-122.29452051261273
u49BAOBB7EXX6zEPJml8,2023-08-05T22:30:00.852Z,2023-08-05,2023,2023-W31,Raccoon,Ridgecrest,100% confident,yes,47.74219686595747,-122.32343776684739
U60iYdhiC7gKbeF9b4vq,2023-08-07T04:15:00.723Z,2023-08-07,2023,2023-W32,Black Bear,Lake Tradition,100% confident,no,47.5209218637813,-122.0118385078988
aqCAOSEi6b5mLSvkDPQl,2023-08-07T06:15:00.000Z,2023-08-07,2023,2023-W32,Raccoon,Leschi,100% confident,no,47.59953279985112,-122.29487580178943
wfl3Mu2RQE2NiTePibka,2023-08-02T05:45:00.000Z,2023-08-02,2023,2023-W31,Raccoon,Kent,100% confident,no,47.419141234379396,-122.2156516252079
